"uniqID","yrint","yrborn","female","race","marital","educ","realrinc","health"
"ID_20834",1987,1947,1,1,2,10,6500,4
"ID_20847",1987,1966,0,1,5,12,11250,4
"ID_20849",1987,1941,0,1,1,10,32500,3
"ID_20873",1987,1928,0,1,1,10,23750,4
"ID_20896",1987,1953,0,1,1,12,32500,3
"ID_20905",1987,1938,0,1,1,12,27500,4
"ID_20910",1987,1939,1,1,1,14,21250,3
"ID_20914",1987,1929,0,1,1,12,37500,3
"ID_20918",1987,1942,0,2,5,12,27500,2
"ID_20922",1987,1965,0,1,5,14,2000,2
"ID_20932",1987,1961,1,3,1,17,13750,4
"ID_20940",1987,1959,0,2,1,16,23750,3
"ID_20942",1987,1954,1,1,3,14,7500,3
"ID_20956",1987,1952,0,1,5,17,92594,4
"ID_20965",1987,1949,1,1,3,18,27500,4
"ID_20973",1987,1950,1,1,1,19,2000,4
"ID_20976",1987,1951,0,1,1,14,45000,3
"ID_21004",1987,1967,1,1,5,12,5500,3
"ID_21009",1987,1959,1,1,5,15,37500,4
"ID_21059",1987,1939,0,1,1,12,55000,3
"ID_21116",1987,1930,0,1,1,16,32500,3
"ID_21189",1987,1946,1,1,1,14,5500,3
"ID_21200",1987,1951,0,1,1,16,13750,4
"ID_21230",1987,1958,1,1,1,12,18750,3
"ID_21245",1987,1932,0,1,1,12,45000,3
"ID_21271",1987,1932,0,1,4,12,9000,4
"ID_21272",1987,1930,1,1,1,8,9000,1
"ID_21285",1987,1926,1,2,1,10,4500,2
"ID_21308",1987,1962,1,2,1,13,9000,4
"ID_21311",1987,1961,0,1,5,15,9000,4
"ID_21312",1987,1964,0,1,1,12,9000,3
"ID_21323",1987,1962,0,1,1,12,7500,3
"ID_21328",1987,1938,0,1,3,12,32500,2
"ID_21332",1987,1936,0,1,1,8,21250,2
"ID_21337",1987,1965,1,1,1,12,2000,2
"ID_21340",1987,1969,1,1,5,12,2000,4
"ID_21360",1987,1958,1,1,3,16,18750,3
"ID_21368",1987,1950,0,1,1,12,32500,4
"ID_21369",1987,1931,1,1,1,14,23750,4
"ID_21415",1987,1942,1,1,1,12,18750,3
"ID_21480",1987,1953,1,1,1,12,27500,2
"ID_21540",1987,,1,2,4,12,5500,3
"ID_21548",1987,1962,0,2,5,14,5500,3
"ID_21553",1987,1959,0,2,3,16,37500,4
"ID_21554",1987,1952,1,2,5,12,7500,3
"ID_21594",1987,1957,0,2,3,14,37500,2
"ID_21605",1987,1924,1,2,2,12,5500,2
"ID_21606",1987,1952,0,2,3,11,4500,2
"ID_21652",1987,1960,1,2,1,12,16250,4
"ID_21659",1987,1954,1,2,5,10,4500,3
"ID_21664",1987,1960,0,2,5,12,21250,4
"ID_21669",1987,1936,1,2,2,13,13750,3
"ID_21677",1987,1954,0,2,3,12,13750,3
"ID_21689",1987,1941,0,2,1,9,21250,3
"ID_21692",1987,1930,1,2,4,13,16250,4
"ID_21732",1987,1956,1,2,1,9,11250,3
"ID_21754",1987,1947,0,2,3,12,13750,4
"ID_21781",1987,1968,1,2,5,10,500,4
"ID_21782",1987,1955,1,2,3,11,11250,2
"ID_21811",1987,1968,1,2,5,12,2000,3
"ID_21841",1987,1945,1,2,3,12,9000,3
"ID_21855",1987,1961,0,2,1,14,5500,4
"ID_21870",1987,1967,0,2,1,12,2000,2
"ID_21879",1988,1959,1,1,1,16,22919,4
"ID_21896",1988,1964,1,1,1,12,1930,3
"ID_21957",1988,1947,1,2,3,16,43426,3
"ID_21959",1988,1963,1,2,1,14,15682,4
"ID_21973",1988,1962,0,3,5,18,6273,4
"ID_21976",1988,1960,0,3,3,14,22919,4
"ID_21981",1988,1960,0,1,5,16,10857,
"ID_21984",1988,1955,1,2,5,14,13269,4
"ID_22005",1988,1932,0,1,1,14,53077,
"ID_22028",1988,1969,0,1,5,11,483,3
"ID_22033",1988,1947,1,1,1,12,8685,
"ID_22072",1988,1932,0,2,3,14,26538,
"ID_22084",1988,1962,1,1,1,14,20507,
"ID_22097",1988,1964,0,1,5,14,26538,3
"ID_22120",1988,1962,0,3,5,14,26538,
"ID_22140",1988,1965,0,1,5,12,15682,
"ID_22168",1988,1947,0,1,1,20,83666,4
"ID_22176",1988,1956,0,2,1,14,31364,4
"ID_22184",1988,1948,0,1,1,13,18094,
"ID_22190",1988,1956,0,1,5,10,10857,
"ID_22191",1988,1947,1,1,1,18,26538,4
"ID_22194",1988,1925,1,1,1,12,3378,
"ID_22206",1988,1937,1,1,1,16,13269,2
"ID_22251",1988,1969,0,2,5,8,1930,3
"ID_22265",1988,1962,1,1,1,12,10857,
"ID_22278",1988,1920,1,1,1,12,7238,
"ID_22280",1988,1944,1,1,4,18,10857,3
"ID_22283",1988,1949,1,1,1,17,31364,4
"ID_22296",1988,1926,0,1,1,12,26538,3
"ID_22315",1988,1961,1,2,5,13,4343,4
"ID_22318",1988,1957,1,1,1,12,1930,
"ID_22336",1988,1941,0,2,1,4,36189,3
"ID_22350",1988,1957,1,1,1,16,10857,
"ID_22361",1988,1948,0,1,1,19,31364,
"ID_22368",1988,1958,0,1,1,16,36189,
"ID_22372",1988,1946,0,1,1,16,43426,1
"ID_22387",1988,1930,0,1,1,14,43426,4
"ID_22391",1988,1967,0,1,5,12,10857,4
"ID_22398",1988,1928,1,1,1,16,31364,3
"ID_22418",1988,1961,1,3,5,12,20507,2
"ID_22436",1988,1969,0,1,5,11,3378,4
"ID_22462",1988,1966,1,1,5,12,8685,3
"ID_22500",1988,1961,1,1,1,16,22919,
"ID_22511",1988,1950,1,1,3,13,22919,4
"ID_22559",1988,1961,0,1,1,12,15682,4
"ID_22566",1988,1942,1,1,1,12,4343,
"ID_22567",1988,1945,0,1,1,14,31364,
"ID_22569",1988,1949,1,1,1,16,10857,
"ID_22581",1988,1937,1,3,3,8,7238,1
"ID_22582",1988,1959,1,2,3,14,1930,1
"ID_22584",1988,1965,1,2,5,12,6273,4
"ID_22593",1988,1966,0,1,1,12,15682,3
"ID_22633",1988,1921,0,1,3,16,15682,4
"ID_22726",1988,1960,0,1,1,14,6273,4
"ID_22728",1988,1942,0,1,1,16,20507,
"ID_22754",1988,1927,0,1,1,12,3378,3
"ID_22766",1988,1948,1,1,3,14,15682,2
"ID_22775",1988,1960,1,1,5,16,10857,
"ID_22781",1988,1926,0,1,1,20,83666,4
"ID_22782",1988,1966,0,1,5,13,10857,3
"ID_22803",1988,1943,0,1,3,12,36189,
"ID_22810",1988,1937,0,1,1,12,36189,
"ID_22815",1988,1922,1,1,2,11,15682,4
"ID_22816",1988,1914,0,1,1,14,53077,
"ID_22829",1988,1947,1,1,3,12,18094,4
"ID_22830",1988,1958,0,2,1,14,18094,3
"ID_22837",1988,1948,1,1,5,14,8685,
"ID_22861",1988,1923,1,1,1,12,31364,4
"ID_22878",1988,1958,0,1,1,14,83666,3
"ID_22893",1988,1950,0,1,1,12,26538,
"ID_22899",1988,1960,0,1,5,15,22919,
"ID_22917",1988,1937,0,1,1,20,43426,4
"ID_22934",1988,1958,0,1,1,13,26538,
"ID_22941",1988,1938,1,1,1,11,6273,1
"ID_22944",1988,1917,1,1,2,8,4343,2
"ID_23035",1988,1966,1,1,5,12,7238,
"ID_23143",1988,1958,1,1,1,12,7238,
"ID_23158",1988,1963,0,1,5,15,4343,
"ID_23192",1988,1967,1,1,1,13,6273,4
"ID_23212",1988,1909,1,1,2,11,10857,3
"ID_23225",1988,1929,0,2,1,8,18094,
"ID_23226",1988,1967,1,1,1,12,8685,3
"ID_23236",1988,1944,0,1,1,13,26538,
"ID_23268",1988,1967,1,1,5,14,1930,4
"ID_23274",1988,1968,1,1,5,13,483,3
"ID_23275",1988,1965,0,1,5,14,8685,3
"ID_23278",1988,1965,0,1,5,16,1930,3
"ID_23307",1988,1911,0,1,2,8,26538,4
"ID_23314",1988,1931,1,1,2,14,15682,3
"ID_23344",1988,1953,1,1,1,14,483,
"ID_23354",1988,1937,0,1,1,17,31364,
"ID_23360",1989,1963,0,1,5,16,80690,
"ID_23373",1989,1949,1,1,5,16,19713,
"ID_23431",1989,1966,0,2,5,16,5102,
"ID_23439",1989,1963,1,1,3,10,25511,4
"ID_23480",1989,1971,1,1,5,11,4175,2
"ID_23486",1989,1947,0,1,4,15,30150,
"ID_23521",1989,1934,1,2,1,14,19713,3
"ID_23526",1989,1947,0,1,1,13,41746,4
"ID_23528",1989,1916,1,1,3,13,3247,
"ID_23530",1989,1914,0,1,1,12,34788,2
"ID_23566",1989,1961,0,2,4,13,25511,3
"ID_23572",1989,1961,0,2,5,12,12756,3
"ID_23574",1989,1958,1,2,5,14,15075,4
"ID_23657",1989,1953,1,1,1,18,30150,4
"ID_23660",1989,1954,0,1,1,12,17394,3
"ID_23682",1989,1966,0,1,5,15,5102,4
"ID_23686",1989,1945,1,1,5,19,25511,4
"ID_23695",1989,1961,1,1,5,19,19713,4
"ID_23700",1989,1951,1,1,1,12,5102,2
"ID_23702",1989,1961,0,1,5,11,12756,3
"ID_23704",1989,1941,0,1,5,14,30150,3
"ID_23712",1989,1960,1,2,4,15,17394,3
"ID_23735",1989,1932,1,1,1,12,6030,3
"ID_23737",1989,1965,1,1,1,12,12756,3
"ID_23752",1989,1944,0,1,1,13,41746,2
"ID_23753",1989,1958,1,1,1,12,464,3
"ID_23763",1989,1936,0,1,3,13,17394,3
"ID_23780",1989,1964,0,1,5,17,15075,4
"ID_23784",1989,1956,1,1,1,16,6958,3
"ID_23806",1989,1959,0,1,1,16,22032,3
"ID_23856",1989,1934,0,1,3,16,80690,3
"ID_23863",1989,1959,1,1,4,13,1855,
"ID_23900",1989,1970,1,1,5,12,1855,4
"ID_23909",1989,1953,0,1,1,16,34788,
"ID_23930",1989,1956,1,1,1,13,12756,
"ID_23941",1989,1950,1,1,3,17,22032,3
"ID_23970",1989,1917,0,1,1,10,4175,1
"ID_23983",1989,1941,1,1,3,14,10436,3
"ID_24033",1989,1935,1,2,1,12,464,
"ID_24047",1989,1953,0,1,1,20,25511,4
"ID_24051",1989,1956,0,1,1,12,15075,3
"ID_24052",1989,1964,1,1,4,16,19713,4
"ID_24057",1989,1958,1,2,2,18,22032,4
"ID_24095",1989,1964,1,1,3,14,22032,3
"ID_24097",1989,1966,0,1,5,14,17394,3
"ID_24119",1989,1958,0,1,1,17,17394,
"ID_24145",1989,1962,0,1,1,11,17394,
"ID_24158",1989,1949,0,3,4,3,464,3
"ID_24171",1989,1952,1,1,1,16,51023,
"ID_24179",1989,1962,1,1,4,12,1855,4
"ID_24181",1989,1924,1,1,1,14,22032,3
"ID_24185",1989,1967,0,1,5,12,5102,
"ID_24187",1989,1951,1,1,1,10,8349,
"ID_24211",1989,1953,0,1,5,15,5102,3
"ID_24214",1989,1965,0,1,5,16,12756,4
"ID_24224",1989,1970,1,1,1,12,10436,
"ID_24249",1989,1957,1,1,1,12,1855,3
"ID_24266",1989,1953,0,1,1,14,51023,
"ID_24273",1989,1952,0,1,1,8,30150,3
"ID_24279",1989,1938,0,1,4,12,25511,1
"ID_24294",1989,1921,1,1,2,15,464,
"ID_24318",1989,1953,0,1,1,14,34788,4
"ID_24319",1989,1951,0,1,1,12,19713,3
"ID_24327",1989,1949,0,1,1,14,12756,
"ID_24334",1989,1927,1,1,2,14,5102,4
"ID_24345",1989,1960,0,1,5,16,12756,4
"ID_24346",1989,1950,0,1,1,16,25511,4
"ID_24350",1989,1962,0,1,1,13,22032,
"ID_24372",1989,1957,0,1,3,12,8349,3
"ID_24384",1989,1934,0,1,1,12,10436,3
"ID_24392",1989,1948,0,1,1,16,30150,
"ID_24396",1989,1932,1,1,1,13,34788,4
"ID_24417",1989,1947,1,1,1,14,80690,3
"ID_24430",1989,1961,1,3,1,10,464,3
"ID_24440",1989,1935,0,1,1,17,41746,
"ID_24452",1989,1935,1,1,1,12,12756,2
"ID_24454",1989,1952,0,1,1,16,25511,
"ID_24470",1989,1920,0,1,1,8,464,
"ID_24475",1989,1944,0,1,1,19,34788,
"ID_24478",1989,1953,1,1,3,12,12756,2
"ID_24480",1989,1956,0,1,1,12,17394,
"ID_24528",1989,1966,0,1,1,10,5102,3
"ID_24598",1989,1943,0,1,3,12,22032,4
"ID_24652",1989,1909,0,1,2,11,41746,3
"ID_24654",1989,1962,1,1,1,12,6030,2
"ID_24678",1989,1948,0,1,1,12,12756,3
"ID_24691",1989,1959,0,1,1,12,17394,4
"ID_24726",1989,1961,0,1,1,14,22032,4
"ID_24730",1989,1956,0,1,1,13,15075,4
"ID_24744",1989,1954,0,1,1,10,10436,3
"ID_24787",1989,1965,1,1,1,16,10436,3
"ID_24805",1989,1941,0,1,1,14,22032,3
"ID_24837",1989,1962,1,1,1,15,12756,4
"ID_24838",1989,1956,0,1,1,15,41746,4
"ID_24854",1989,1945,0,1,1,12,51023,
"ID_24857",1989,1949,0,1,3,12,41746,2
"ID_24862",1989,1948,0,1,1,16,80690,4
"ID_24880",1989,1921,1,1,3,8,6958,3
"ID_24885",1989,1967,0,3,5,12,17394,4
"ID_24913",1990,1940,1,2,1,16,28830,3
"ID_24916",1990,1952,0,3,5,9,7984,3
"ID_24936",1990,1936,0,1,1,16,103206,3
"ID_24941",1990,1952,1,1,3,14,33266,
"ID_24943",1990,1969,0,3,5,12,9980,3
"ID_24959",1990,1942,1,1,1,18,21068,4
"ID_25007",1990,1950,0,1,5,16,28830,3
"ID_25009",1990,1961,1,3,1,15,4879,
"ID_25021",1990,1925,0,2,1,6,16633,3
"ID_25037",1990,1922,0,1,1,12,1774,2
"ID_25046",1990,1942,1,1,1,14,16633,3
"ID_25067",1990,1968,1,2,5,14,7984,3
"ID_25077",1990,1922,1,1,5,16,6653,1
"ID_25090",1990,1954,1,2,2,12,24395,3
"ID_25092",1990,1955,0,1,1,15,39919,4
"ID_25101",1990,1930,0,1,1,13,9980,3
"ID_25102",1990,1954,0,1,3,14,28830,
"ID_25110",1990,1938,0,1,1,19,28830,3
"ID_25122",1990,1949,0,3,5,10,9980,2
"ID_25127",1990,1941,1,1,1,12,4879,4
"ID_25140",1990,1952,1,1,5,12,48790,3
"ID_25153",1990,1934,0,1,1,11,39919,
"ID_25161",1990,1941,0,1,3,12,18851,2
"ID_25172",1990,1952,1,1,5,13,14415,
"ID_25175",1990,1962,1,1,1,16,1774,
"ID_25177",1990,1926,0,1,1,12,33266,4
"ID_25185",1990,1927,1,1,1,12,9980,
"ID_25191",1990,1968,1,1,5,15,3992,3
"ID_25201",1990,1966,0,1,5,15,7984,3
"ID_25215",1990,1948,0,1,1,13,18851,4
"ID_25228",1990,1932,0,1,1,16,103206,3
"ID_25298",1990,1943,0,1,1,12,21068,3
"ID_25305",1990,1927,0,1,1,12,33266,3
"ID_25314",1990,1950,0,1,1,16,24395,
"ID_25326",1990,1956,0,1,1,12,14415,
"ID_25342",1990,1930,0,1,1,14,28830,2
"ID_25351",1990,1957,1,1,1,16,24395,4
"ID_25360",1990,1952,1,2,5,14,5766,2
"ID_25396",1990,1953,1,1,1,14,9980,4
"ID_25405",1990,1931,0,1,1,12,28830,4
"ID_25421",1990,1936,0,1,1,12,21068,4
"ID_25424",1990,1963,0,1,5,14,33266,3
"ID_25442",1990,1940,1,1,1,12,5766,
"ID_25454",1990,1969,1,1,5,14,3992,
"ID_25456",1990,1967,0,1,1,12,12197,3
"ID_25459",1990,1953,0,2,1,14,24395,
"ID_25462",1990,1954,1,1,1,14,14415,4
"ID_25471",1990,1958,1,1,3,10,9980,1
"ID_25490",1990,1933,1,1,1,12,14415,4
"ID_25492",1990,1966,1,1,1,12,3992,
"ID_25497",1990,1948,0,1,5,18,33266,1
"ID_25517",1990,1961,1,1,5,16,21068,3
"ID_25546",1990,1952,1,1,1,17,18851,3
"ID_25574",1990,1962,0,1,1,9,24395,2
"ID_25591",1990,1947,1,1,1,13,1774,4
"ID_25610",1990,1971,0,1,5,12,1774,
"ID_25618",1990,1950,0,1,5,12,3992,
"ID_25683",1990,1941,1,1,3,16,21068,
"ID_25708",1990,1957,0,1,3,12,16633,3
"ID_25712",1990,1958,1,1,3,15,12197,3
"ID_25727",1990,1929,1,1,3,16,5766,
"ID_25741",1990,1950,1,1,1,16,3105,4
"ID_25764",1990,1958,0,1,1,13,16633,3
"ID_25782",1990,1958,0,1,1,13,103206,4
"ID_25788",1990,1953,1,1,1,16,444,4
"ID_25806",1990,1956,1,3,5,16,12197,4
"ID_25841",1990,1961,0,1,1,12,28830,4
"ID_25848",1990,1938,1,1,2,9,7984,
"ID_25857",1990,1955,1,1,1,18,1774,3
"ID_25868",1990,1964,1,1,1,17,12197,
"ID_25870",1990,1942,1,1,3,14,12197,3
"ID_25874",1990,1943,0,1,1,12,24395,
"ID_25895",1990,1958,0,1,1,12,16633,3
"ID_25900",1990,1960,1,1,3,12,9980,3
"ID_25901",1990,1950,1,1,1,17,24395,4
"ID_25903",1990,1957,1,1,3,15,9980,4
"ID_25906",1990,1960,1,1,3,14,5766,2
"ID_25935",1990,1963,1,1,3,11,7984,4
"ID_25938",1990,1935,1,1,1,14,3105,3
"ID_25945",1990,1961,1,1,1,12,3992,3
"ID_25961",1990,1955,0,1,5,12,24395,4
"ID_25971",1990,1952,0,1,3,14,24395,4
"ID_26008",1990,1946,1,1,1,13,14415,4
"ID_26016",1990,1922,1,1,2,12,3992,
"ID_26031",1990,1956,1,1,3,16,16633,4
"ID_26052",1990,1955,1,2,4,10,9980,3
"ID_26123",1990,1961,1,2,1,12,3105,
"ID_26209",1990,1951,1,2,5,11,14415,
"ID_26213",1990,1963,0,3,5,12,3992,
"ID_26233",1990,1933,0,1,1,20,33266,
"ID_26242",1990,1962,1,1,1,20,33266,4
"ID_26265",1990,1966,0,1,5,12,12197,
"ID_26267",1991,1959,1,1,1,20,111284,4
"ID_26268",1991,1956,0,1,1,20,111284,
"ID_26269",1991,1965,1,1,5,20,17757,3
"ID_26299",1991,1969,0,1,5,14,1671,
"ID_26301",1991,1943,0,1,1,19,111284,
"ID_26307",1991,1931,0,1,1,12,11490,
"ID_26309",1991,1970,0,1,5,13,7521,
"ID_26323",1991,1942,0,1,1,13,111284,3
"ID_26353",1991,1968,0,1,5,12,13579,4
"ID_26360",1991,1954,1,2,5,13,31336,3
"ID_26383",1991,1956,0,1,1,15,37603,4
"ID_26386",1991,1949,1,1,1,16,19846,
"ID_26393",1991,1944,1,1,1,14,418,3
"ID_26431",1991,1935,1,1,3,17,37603,3
"ID_26437",1991,1922,1,1,2,12,418,4
"ID_26453",1991,1973,0,1,5,12,9401,2
"ID_26471",1991,1969,1,1,5,15,3760,3
"ID_26490",1991,1969,0,1,5,15,6267,3
"ID_26493",1991,1962,1,1,5,18,22980,
"ID_26495",1991,1965,1,2,5,15,22980,
"ID_26567",1991,1961,0,2,5,12,418,3
"ID_26572",1991,1970,1,1,5,14,4596,3
"ID_26574",1991,1961,1,1,1,14,15668,
"ID_26645",1991,1957,0,1,1,14,17757,
"ID_26650",1991,1956,0,1,3,9,22980,
"ID_26662",1991,1952,0,1,1,18,22980,4
"ID_26669",1991,1949,1,1,5,16,19846,
"ID_26675",1991,1969,1,1,5,12,13579,3
"ID_26680",1991,1956,1,3,4,12,13579,
"ID_26732",1991,1965,0,2,5,12,31336,4
"ID_26755",1991,1939,0,1,1,16,111284,
"ID_26759",1991,1956,1,1,1,12,13579,
"ID_26780",1991,1950,0,1,1,13,31336,
"ID_26791",1991,1958,0,1,5,11,17757,3
"ID_26826",1991,1917,0,1,1,18,111284,3
"ID_26842",1991,1951,1,1,3,10,9401,3
"ID_26847",1991,1956,0,1,4,16,22980,3
"ID_26856",1991,1952,0,1,1,20,45959,3
"ID_26873",1991,1950,0,1,1,15,37603,
"ID_26892",1991,1933,0,1,3,10,22980,
"ID_26895",1991,1933,1,1,3,12,7521,
"ID_26901",1991,1942,0,3,5,13,27158,4
"ID_26934",1991,1959,1,1,5,12,31336,3
"ID_26973",1991,1950,0,1,4,12,13579,
"ID_26974",1991,1959,0,2,3,15,22980,
"ID_26984",1991,1931,0,1,2,12,22980,4
"ID_27016",1991,1944,1,1,4,14,13579,3
"ID_27053",1991,1948,0,1,1,12,2925,
"ID_27059",1991,1929,0,1,1,11,15668,3
"ID_27065",1991,1960,1,1,1,14,19846,
"ID_27091",1991,1941,1,1,1,9,11490,3
"ID_27113",1991,1955,1,1,1,12,3760,3
"ID_27141",1991,1964,1,1,1,20,19846,
"ID_27179",1991,1956,1,1,3,19,31336,2
"ID_27196",1991,1932,1,2,1,14,15668,
"ID_27275",1991,1951,1,1,1,16,3760,3
"ID_27279",1991,1948,1,1,1,13,31336,
"ID_27289",1991,1956,0,3,1,20,111284,4
"ID_27294",1991,1972,1,2,5,12,1671,2
"ID_27295",1991,1968,0,3,5,14,1671,
"ID_27307",1991,1956,1,1,1,12,9401,4
"ID_27331",1991,1950,0,1,1,14,31336,4
"ID_27339",1991,1963,1,3,3,7,3760,2
"ID_27353",1991,1938,0,1,1,19,56405,2
"ID_27360",1991,1970,1,1,1,15,2925,
"ID_27373",1991,1962,1,1,4,15,19846,3
"ID_27393",1991,1951,1,1,1,13,9401,
"ID_27398",1991,1953,0,1,1,12,31336,3
"ID_27415",1991,1965,1,1,1,14,7521,
"ID_27429",1991,1940,0,1,1,11,15668,3
"ID_27459",1991,1962,1,1,1,16,15668,
"ID_27469",1991,1960,1,1,1,17,418,
"ID_27478",1991,1952,1,1,1,14,15668,4
"ID_27584",1991,1959,0,1,3,12,6267,3
"ID_27659",1991,1969,1,1,1,15,4596,3
"ID_27685",1991,1971,1,1,5,14,1671,
"ID_27751",1991,1964,0,1,1,12,9401,
"ID_27793",1993,1964,1,1,5,18,25545,
"ID_27818",1993,1940,1,3,1,14,10808,
"ID_27825",1993,1964,1,1,1,18,35370,4
"ID_27838",1993,1957,0,1,5,12,5109,3
"ID_27848",1993,1948,0,2,1,14,29475,4
"ID_27857",1993,1952,0,2,1,13,14738,4
"ID_27858",1993,1923,1,2,2,12,8843,4
"ID_27899",1993,1921,0,1,1,16,100496,
"ID_27931",1993,1958,0,1,1,14,29475,2
"ID_27932",1993,1963,1,1,1,14,18471,
"ID_27949",1993,1958,0,1,4,12,29475,3
"ID_27968",1993,1921,1,1,2,8,7074,1
"ID_27971",1993,1963,0,1,1,16,35370,4
"ID_27985",1993,1927,0,2,2,20,53055,
"ID_27991",1993,1957,0,2,5,17,29475,3
"ID_28013",1993,1933,1,1,1,12,21615,4
"ID_28042",1993,1949,0,1,1,16,53055,4
"ID_28062",1993,1969,1,2,1,12,21615,2
"ID_28110",1993,1958,0,1,1,12,14738,4
"ID_28114",1993,1950,1,1,1,12,393,3
"ID_28131",1993,1960,0,1,1,12,25545,
"ID_28165",1993,1934,1,1,1,16,25545,
"ID_28170",1993,1958,0,2,1,11,5109,3
"ID_28185",1993,1942,1,1,3,13,29475,
"ID_28209",1993,1954,0,1,1,14,7074,4
"ID_28212",1993,1942,1,3,1,0,2751,2
"ID_28215",1993,1952,1,1,3,12,16703,3
"ID_28258",1993,1972,1,1,1,9,3537,2
"ID_28262",1993,1967,1,3,1,12,21615,
"ID_28286",1993,1930,0,1,1,17,100496,4
"ID_28342",1993,1958,0,1,3,12,1572,4
"ID_28421",1993,1931,0,1,5,12,8843,3
"ID_28425",1993,1951,1,1,1,14,1572,3
"ID_28426",1993,1928,0,1,1,12,25545,3
"ID_28437",1993,1941,1,1,1,12,10808,3
"ID_28463",1993,1964,1,2,3,11,10808,
"ID_28474",1993,1960,0,1,1,20,21615,
"ID_28532",1993,1970,1,3,5,13,1572,4
"ID_28539",1993,1959,0,2,4,13,21615,2
"ID_28574",1993,1955,0,1,1,14,12773,4
"ID_28633",1993,1951,0,1,1,15,14738,
"ID_28652",1993,1946,1,1,1,11,14738,
"ID_28694",1993,1946,0,1,1,19,3537,
"ID_28712",1993,1957,0,1,1,16,29475,
"ID_28728",1993,1963,1,2,1,14,14738,
"ID_28762",1993,1928,1,2,2,9,5895,2
"ID_28773",1993,1954,1,1,5,18,25545,2
"ID_28786",1993,1953,1,1,1,18,12773,3
"ID_28808",1993,1966,1,1,1,16,29475,4
"ID_28818",1993,1967,0,1,1,13,10808,3
"ID_28826",1993,1948,0,1,3,13,35370,
"ID_28837",1993,1954,1,3,1,16,12773,3
"ID_28844",1993,1968,1,1,5,16,25545,3
"ID_28872",1993,1959,0,1,5,12,25545,4
"ID_28891",1993,1923,1,1,1,12,16703,
"ID_28928",1993,1964,0,1,1,12,100496,3
"ID_28931",1993,1968,1,1,1,13,8843,3
"ID_28935",1993,1965,0,1,1,12,7074,3
"ID_28950",1993,1926,1,1,1,16,18471,3
"ID_29002",1993,1955,0,1,3,8,10808,2
"ID_29009",1993,1969,0,1,1,11,12773,
"ID_29015",1993,1953,1,1,3,12,16703,3
"ID_29084",1993,1968,0,1,1,12,14738,3
"ID_29105",1993,1927,0,1,1,13,2751,
"ID_29143",1993,1964,1,1,5,12,14738,2
"ID_29149",1993,1934,0,1,1,12,16703,3
"ID_29156",1993,1954,1,1,1,13,8843,3
"ID_29157",1993,1943,1,1,4,13,7074,2
"ID_29181",1993,1965,0,1,5,13,25545,
"ID_29195",1993,1951,0,1,1,16,43230,3
"ID_29227",1993,1957,0,1,1,10,25545,
"ID_29239",1993,1951,1,3,1,15,4323,
"ID_29262",1993,1962,0,1,1,15,25545,
"ID_29302",1993,1973,1,1,5,12,1572,
"ID_29319",1993,1963,1,1,1,11,7074,
"ID_29334",1993,1918,0,1,5,8,4323,2
"ID_29361",1993,1938,1,1,1,13,10808,3
"ID_29380",1993,1945,1,1,1,12,21615,3
"ID_29387",1993,1968,0,1,1,16,18471,4
"ID_29401",1994,1939,0,1,1,16,24830,
"ID_29425",1994,1971,0,1,5,16,34380,4
"ID_29428",1994,1960,0,1,5,18,97684,
"ID_29447",1994,1961,1,1,1,19,21010,
"ID_29456",1994,1966,1,2,5,16,24830,3
"ID_29467",1994,1950,0,1,1,19,97684,4
"ID_29468",1994,1931,0,1,1,16,97684,4
"ID_29502",1994,1960,0,2,1,16,14325,
"ID_29505",1994,1937,0,1,2,8,16235,3
"ID_29516",1994,1959,0,1,1,12,42020,3
"ID_29538",1994,1943,1,2,1,12,28650,3
"ID_29539",1994,1960,1,1,1,16,12415,3
"ID_29549",1994,1958,0,1,5,16,4202,3
"ID_29563",1994,1964,1,1,5,16,34380,4
"ID_29568",1994,1947,0,1,1,14,34380,2
"ID_29601",1994,1955,0,1,1,12,24830,
"ID_29602",1994,1914,0,1,2,16,17954,2
"ID_29654",1994,1966,0,1,1,16,34380,
"ID_29661",1994,1954,1,1,3,12,28650,2
"ID_29673",1994,1964,0,1,5,10,382,2
"ID_29677",1994,1961,0,1,1,12,24830,
"ID_29700",1994,1952,1,1,1,14,6876,
"ID_29729",1994,1974,1,2,5,12,1528,3
"ID_29732",1994,1948,0,2,1,12,14325,3
"ID_29748",1994,1960,0,1,1,16,34380,4
"ID_29756",1994,1966,0,1,5,16,24830,2
"ID_29759",1994,1926,0,1,1,14,8595,
"ID_29777",1994,1969,1,1,1,16,24830,4
"ID_29778",1994,1946,0,1,1,18,51570,2
"ID_29794",1994,1938,0,2,3,11,14325,2
"ID_29844",1994,1970,0,1,5,14,14325,
"ID_29855",1994,1945,1,3,5,14,24830,3
"ID_29891",1994,1953,1,1,3,12,14325,2
"ID_29897",1994,1956,1,2,1,14,21010,
"ID_29898",1994,1963,1,2,1,13,2674,4
"ID_29911",1994,1937,1,1,1,16,34380,4
"ID_29929",1994,1974,0,1,5,13,382,4
"ID_29949",1994,1960,0,2,1,12,28650,2
"ID_29957",1994,1933,0,1,3,12,21010,2
"ID_29972",1994,1956,0,1,4,13,34380,4
"ID_30009",1994,1951,1,1,3,12,17954,
"ID_30015",1994,1974,0,1,5,11,1528,3
"ID_30017",1994,1966,0,1,5,9,10505,
